Date,Sumber,ID,Nilai,Keterangan
2024-04-29 2:11:00,shopee,,-111000,Isi Ulang Saldo Iklan/Koin Penjual
2024-04-22 5:55:00,shopee,240412GGM56B36,214200,Penghasilan dari Pesanan #240412GGM56B36
2024-04-16 19:12:00,shopee,240226JWKPSVCH,629200,Penghasilan dari Pesanan #240226JWKPSVCH
2024-04-15 2:50:00,shopee,240405VQ39DC6P,214200,Penghasilan dari Pesanan #240405VQ39DC6P
2024-04-10 21:32:00,shopee,,-111000,Isi Ulang Saldo Iklan/Koin Penjual
2024-04-28 12:49:06,tokped,INV/20240326/MPL/3817516978,-19125,Pemotongan Biaya Layanan Power Merchant Pro - INV/20240326/MPL/3817516978
2024-04-28 12:49:06,tokped,INV/20240326/MPL/3817516978,425000,Transaksi Penjualan Berhasil - INV/20240326/MPL/3817516978
2024-04-23 14:52:32,tokped,,3085,Cashback atas pengiriman cashless JNE Cashless YES Mar 2024 | Total Ongkos Kirim Rp 106000
2024-04-23 11:54:04,tokped,,2328,Cashback atas pengiriman cashless JNE Cashless JTR Mar 2024 | Total Ongkos Kirim Rp 80000
2024-04-20 12:07:42,tokped,INV/20240417/MPL/3857232737,-55080,Pemotongan Biaya Layanan Power Merchant Pro - INV/20240417/MPL/3857232737
2024-04-20 12:07:42,tokped,INV/20240417/MPL/3857232737,1224000,Transaksi Penjualan Berhasil - INV/20240417/MPL/3857232737
2024-04-17 20:51:46,tokped,,-333000,Penggunaan Saldo Tokopedia untuk pembelian dari Tokopedia Ads. [ID Transaksi: 4718727092]
2024-04-16 15:12:06,tokped,INV/20240319/MPL/3803196252,-10710,Pemotongan Biaya Layanan Power Merchant Pro - INV/20240319/MPL/3803196252
2024-04-16 15:12:06,tokped,INV/20240319/MPL/3803196252,238000,Transaksi Penjualan Berhasil - INV/20240319/MPL/3803196252
2024-04-07 16:49:48,tokped,INV/20240303/MPL/3771437125,-10710,Pemotongan Biaya Layanan Power Merchant Pro - INV/20240303/MPL/3771437125
2024-04-07 16:49:48,tokped,INV/20240303/MPL/3771437125,238000,Transaksi Penjualan Berhasil - INV/20240303/MPL/3771437125
2024-04-04 14:58:45,tokped,INV/20240305/MPL/3776083162,-13770,Pemotongan Biaya Layanan Power Merchant Pro - INV/20240305/MPL/3776083162
2024-04-04 14:58:45,tokped,INV/20240305/MPL/3776083162,306000,Transaksi Penjualan Berhasil - INV/20240305/MPL/3776083162
2024-04-02 15:27:24,tokped,INV/20240330/MPL/3825957366,-13770,Pemotongan Biaya Layanan Power Merchant Pro - INV/20240330/MPL/3825957366
2024-04-02 15:27:24,tokped,INV/20240330/MPL/3825957366,306000,Transaksi Penjualan Berhasil - INV/20240330/MPL/3825957366
2024-04-01 8:23:37,tokped,,-333000,Penggunaan Saldo Tokopedia untuk pembelian dari Tokopedia Ads. [ID Transaksi: 4636046976]
2024-04-28 0:00:00,etsy,,-357,VAT: auto-renew expired auto-renew expired: 1295713785
2024-04-28 0:00:00,etsy,,-3248,Listing fee ($0.20 USD) Listing #1295713785
2024-04-26 0:00:00,etsy,3283110900,-358,VAT: auto-renew expired auto-renew expired: 1304259282
2024-04-26 0:00:00,etsy,3283110900,-3250,Listing fee ($0.20 USD) Listing #1304259282
2024-04-26 0:00:00,etsy,3283110900,-11546,VAT: Processing Fee Order #3283110900
2024-04-26 0:00:00,etsy,3283110900,-5639,VAT: shipping_transaction
2024-04-26 0:00:00,etsy,3283110900,-8641,VAT: transaction transaction: 4068680420
2024-04-26 0:00:00,etsy,3283110900,-51266,Transaction fee: Shipping Order #3283110900
2024-04-26 0:00:00,etsy,3283110900,-78553,Transaction fee: Balinese Carving Wood Wall Hanging Flowe... Order #3283110900
2024-04-26 0:00:00,etsy,3283110900,-179748,Sales tax paid by buyer Order #3283110900
2024-04-26 0:00:00,etsy,3283110900,-104963,Processing fee Order #3283110900
2024-04-26 0:00:00,etsy,3283110900,2176948,Payment for Order #3283110900
2024-04-26 0:00:00,etsy,3283110900,-357,VAT: auto-renew sold auto-renew sold : 1295667855
2024-04-26 0:00:00,etsy,3283110900,-3243,Listing fee ($0.20 USD) Listing #1295667855
2024-04-25 0:00:00,etsy,3282717080,-49837,VAT: Processing Fee Order #3282717080
2024-04-25 0:00:00,etsy,3282717080,-27399,VAT: shipping_transaction
2024-04-25 0:00:00,etsy,3282717080,-43476,VAT: transaction transaction: 4069430313
2024-04-25 0:00:00,etsy,3282717080,-249080,Transaction fee: Shipping Order #3282717080
2024-04-25 0:00:00,etsy,3282717080,-395233,Transaction fee: Wooden Statue of Rama and Sita Couple Ha... Order #3282717080
2024-04-25 0:00:00,etsy,3282717080,-453063,Processing fee Order #3282717080
2024-04-25 0:00:00,etsy,3282717080,9912500,Payment for Order #3282717080
2024-04-22 0:00:00,etsy,,-357,VAT: auto-renew expired auto-renew expired: 1295709739
2024-04-22 0:00:00,etsy,,-3248,Listing fee ($0.20 USD) Listing #1295709739
2024-04-22 0:00:00,etsy,,-357,VAT: auto-renew expired auto-renew expired: 1281646982
2024-04-22 0:00:00,etsy,,-3248,Listing fee ($0.20 USD) Listing #1281646982
2024-04-22 0:00:00,etsy,,-357,VAT: auto-renew expired auto-renew expired: 1304257410
2024-04-22 0:00:00,etsy,,-3248,Listing fee ($0.20 USD) Listing #1304257410
2024-04-22 0:00:00,etsy,,-357,VAT: auto-renew expired auto-renew expired: 1304256146
2024-04-22 0:00:00,etsy,,-3248,Listing fee ($0.20 USD) Listing #1304256146
2024-04-22 0:00:00,etsy,,-357,VAT: auto-renew expired auto-renew expired: 1295667855
2024-04-22 0:00:00,etsy,,-3248,Listing fee ($0.20 USD) Listing #1295667855
2024-04-16 0:00:00,etsy,,-359,VAT: auto-renew expired auto-renew expired: 1281701176
2024-04-16 0:00:00,etsy,,-3262,Listing fee ($0.20 USD) Listing #1281701176
2024-04-10 0:00:00,etsy,3262355983,-11333,VAT: Processing Fee Order #3262355983
2024-04-10 0:00:00,etsy,3262355983,-4074,VAT: shipping_transaction
2024-04-10 0:00:00,etsy,3262355983,-8641,VAT: transaction transaction: 4048950473
2024-04-10 0:00:00,etsy,3262355983,-37037,Transaction fee: Shipping Order #3262355983
2024-04-10 0:00:00,etsy,3262355983,-78553,Transaction fee: Balinese Carving Wood Wall Hanging Flowe... Order #3262355983
2024-04-10 0:00:00,etsy,3262355983,-355660,Sales tax paid by buyer Order #3262355983
2024-04-10 0:00:00,etsy,3262355983,-103028,Processing fee Order #3262355983
2024-04-10 0:00:00,etsy,3262355983,2133960,Payment for Order #3262355983
2024-04-10 0:00:00,etsy,3262355983,-349,VAT: auto-renew sold auto-renew sold : 1281645620
2024-04-10 0:00:00,etsy,3262355983,-3169,Listing fee ($0.20 USD) Listing #1281645620
2024-04-06 0:00:00,etsy,3258339665,-48857,VAT: Processing Fee Order #3258339665
2024-04-06 0:00:00,etsy,3258339665,-7365,VAT: shipping_transaction
2024-04-06 0:00:00,etsy,3258339665,-57703,VAT: transaction transaction: 4042559624
2024-04-06 0:00:00,etsy,3258339665,-66950,Transaction fee: Shipping Order #3258339665
2024-04-06 0:00:00,etsy,3258339665,-524570,Transaction fee: Balinese Carving Wall Hanging Bali Calon... Order #3258339665
2024-04-06 0:00:00,etsy,3258339665,-614270,Sales tax paid by buyer Order #3258339665
2024-04-06 0:00:00,etsy,3258339665,-444156,Processing fee Order #3258339665
2024-04-06 0:00:00,etsy,3258339665,9714570,Payment for Order #3258339665
2024-04-06 0:00:00,etsy,3258339665,-350,VAT: auto-renew sold auto-renew sold : 1281675828
2024-04-06 0:00:00,etsy,3258339665,-3178,Listing fee ($0.20 USD) Listing #1281675828
2024-04-03 0:00:00,etsy,,-350,VAT: auto-renew expired auto-renew expired: 1295699805
2024-04-03 0:00:00,etsy,,-3185,Listing fee ($0.20 USD) Listing #1295699805